Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-May-2019,404.00,414.00,402.00,407.80,409.529618026221095778,1534032,19508,628231539.00,548338,35.74,12.00,3.80
17-May-2019,381.80,392.10,381.10,390.30,386.364652751959212663,1500858,15384,579878480.00,690487,46.01,11.00,8.50
16-May-2019,379.00,385.00,377.50,381.80,381.188860282613477583,645546,4587,246074944.00,373311,57.83,7.50,2.80
15-May-2019,383.45,384.45,376.00,377.05,381.438731002080589683,618094,7982,235764991.00,215535,34.87,8.45,-6.40
14-May-2019,377.60,387.55,376.55,380.80,384.412113723824600692,2408607,12756,925897708.00,1086599,45.11,11.00,3.20
13-May-2019,386.80,386.80,375.05,376.20,380.341724618880880158,512635,4858,194976480.00,123852,24.16,11.75,-10.60
10-May-2019,384.00,389.00,382.35,384.80,385.772591504298441057,577186,5302,222662539.00,111996,19.40,6.65,0.80
9-May-2019,382.00,385.60,377.50,381.45,382.307704390167281866,662116,6749,253132048.00,159470,24.08,8.10,-0.55
8-May-2019,386.00,390.10,380.05,381.85,384.857767862210642532,1092334,8271,420393225.00,368563,33.74,10.05,-4.15
7-May-2019,400.90,407.40,384.00,386.25,397.366586451392024451,2015410,17482,800856592.00,378211,18.77,23.40,-14.65
6-May-2019,398.00,404.85,394.45,401.40,401.032217705970033103,835255,9645,334964165.00,184628,22.10,10.40,3.40
3-May-2019,397.45,405.25,394.75,401.85,400.391956995246730115,745592,5939,298529040.00,217252,29.14,10.50,4.40
2-May-2019,404.60,405.15,393.50,394.60,396.360881723470802486,4038409,14657,1600667352.00,2809417,69.57,11.65,-10.00
30-April-2019,407.40,409.75,403.25,407.75,407.521862865382426227,711549,8194,289971774.00,240017,33.73,6.50,0.35
26-April-2019,398.60,408.20,394.25,407.40,402.925119093789560725,546628,5396,220250152.00,141165,25.82,13.95,8.80
25-April-2019,401.90,402.25,394.30,395.35,398.825674993225432956,324744,5030,129516245.00,87248,26.87,7.95,-6.55
24-April-2019,396.50,402.25,393.00,401.05,396.990027145710372530,446111,3318,177101618.00,142593,31.96,9.25,4.55
23-April-2019,399.95,399.95,393.85,396.35,397.657058653938559118,468255,4228,186204906.00,131719,28.13,6.10,-3.60
22-April-2019,404.30,404.30,393.20,394.60,397.771211058799959931,329439,4131,131041350.00,101224,30.73,11.10,-9.70
18-April-2019,408.60,410.65,402.55,404.90,406.878166491342791345,703460,7235,286222515.00,155942,22.17,8.10,-3.70
16-April-2019,396.60,408.50,396.60,406.80,404.737215759012948593,1022196,11391,413720763.00,243283,23.80,11.90,10.20
15-April-2019,394.90,396.90,391.50,392.75,394.115993836991196677,4245329,9929,1673152058.00,130935,3.08,5.40,-2.15
12-April-2019,391.05,395.25,388.85,394.45,392.823832496247645162,292483,2648,114894293.00,91961,31.44,6.40,3.40
11-April-2019,394.35,395.00,387.75,390.10,390.422991531671880402,240071,2193,93729238.00,62857,26.18,7.25,-4.25
10-April-2019,396.90,398.60,392.50,393.70,395.470454734161800116,397441,3951,157176173.00,69178,17.41,6.10,-3.20
9-April-2019,387.10,398.35,387.10,396.90,393.369013614012042837,706478,5277,277906554.00,144185,20.41,11.25,9.80
8-April-2019,392.00,392.00,385.10,387.15,388.255484371486950914,404741,2652,157142913.00,148799,36.76,6.90,-4.85
5-April-2019,391.90,392.95,385.60,390.50,388.966563177927020953,307924,3429,119772140.00,62038,20.15,7.35,-1.40
4-April-2019,393.30,395.50,387.35,388.50,391.111425676796701531,566566,5273,221590436.00,165669,29.24,8.15,-4.80
3-April-2019,398.00,402.85,390.90,392.40,396.437049427687430461,524888,5231,208085050.00,189170,36.04,11.95,-5.60
2-April-2019,399.00,399.85,393.50,397.45,396.191452558079347599,378663,4885,150023044.00,86742,22.91,6.35,-1.55
1-April-2019,402.00,409.30,396.70,398.75,404.671291152408132134,1030529,12577,417025501.00,321314,31.18,12.60,-3.25
29-March-2019,401.00,402.70,395.15,398.85,398.336601127669205314,910196,7269,362564381.00,280655,30.83,7.55,-2.15
28-March-2019,392.80,401.25,392.80,400.00,397.069382559622355772,857103,5260,340329359.00,368827,43.03,8.45,7.20
27-March-2019,395.00,397.90,389.60,393.30,393.012383426702011415,1514605,8819,595258521.00,552111,36.45,8.30,-1.70
26-March-2019,384.25,395.15,383.65,394.05,388.639598940079692390,1562759,4918,607350031.00,992998,63.54,11.50,9.80
25-March-2019,388.90,388.90,382.60,383.50,384.114343366591207624,894525,3841,343599883.00,561396,62.76,6.30,-5.40
22-March-2019,394.00,396.10,390.00,391.60,392.383132807033024762,974602,7534,382417386.00,460744,47.28,6.10,-2.40
20-March-2019,398.00,398.15,392.40,393.00,393.821456256625246502,1776349,6428,699564350.00,1198824,67.49,5.75,-5.00
19-March-2019,397.50,400.60,394.00,398.15,398.132572449046623829,822026,5589,327275326.00,232268,28.26,6.60,0.65
18-March-2019,395.60,399.80,393.50,397.80,396.539205087217727456,2570521,10340,1019312354.00,1917758,74.61,6.30,2.20
15-March-2019,388.10,398.30,388.10,395.70,394.356593879542892540,1665954,18547,656979945.00,674619,40.49,10.20,7.60
14-March-2019,392.00,393.00,386.95,387.90,388.783185778183577084,919995,6409,357678587.00,474553,51.58,6.05,-4.10
13-March-2019,384.00,393.15,384.00,391.85,388.956451734981043534,1743996,11150,678338496.00,732248,41.99,9.15,7.85
12-March-2019,378.50,389.00,377.15,388.20,385.721728833474428238,3821305,13017,1473960371.00,2005683,52.49,11.85,9.70
11-March-2019,370.80,378.20,370.15,375.90,375.842655790398875228,1227627,4661,461394592.00,745849,60.76,8.05,5.10
8-March-2019,370.40,373.20,367.75,370.15,371.074713559040194894,1996572,4583,740877383.00,1560626,78.17,5.45,-0.25
7-March-2019,372.00,373.95,368.45,370.40,370.652661835582546516,1104238,9591,409288754.00,486068,44.02,5.50,-1.60
6-March-2019,364.15,372.65,364.15,371.60,370.330345630499364754,2540748,18191,940916085.00,1272927,50.10,8.50,7.45
5-March-2019,355.00,363.35,352.85,362.35,357.213732485911985540,1596215,8510,570189918.00,759874,47.60,10.50,7.35
1-March-2019,351.80,354.90,350.10,353.50,351.725921474614954439,2973739,10713,1045941090.00,1772727,59.61,4.80,1.70
28-February-2019,348.25,350.90,345.00,348.80,347.915600702282417858,1140282,4559,396721897.00,715201,62.72,5.90,0.55
27-February-2019,350.55,354.60,343.35,345.80,347.177621924348260534,1595231,6861,553828505.00,902659,56.58,11.25,-4.75
26-February-2019,352.10,352.50,346.80,348.10,349.521374551740996388,1984065,5428,693473126.00,1378279,69.47,5.70,-4.00
25-February-2019,353.45,357.40,352.75,355.50,355.610046784953151994,792990,5659,281995211.00,518604,65.40,4.65,2.05
22-February-2019,351.95,353.95,351.40,351.75,352.133006879248535163,784388,3997,276208905.00,463629,59.11,2.55,-0.20
21-February-2019,346.00,354.70,346.00,350.40,351.376245124531626951,1173477,9096,412331942.00,570097,48.58,8.70,4.40
20-February-2019,344.15,347.65,342.35,345.20,344.728493108456724078,888843,4279,306409508.00,382822,43.07,5.30,1.05
19-February-2019,340.30,350.40,339.85,343.35,345.978288272193107829,806016,5959,278864036.00,164688,20.43,10.55,3.05
18-February-2019,341.55,343.05,337.20,338.55,339.843792998705042872,938255,5272,318860138.00,582772,62.11,5.85,-3.00
15-February-2019,344.35,347.70,340.55,342.00,343.294173644321484947,1198588,7715,411468277.00,612333,51.09,7.15,-2.35
