Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-April-2018,505.90,515.40,505.90,514.20,512.432931405638372934,222511,2432,114021964.00,74153,33.33,9.50,8.30
20-April-2018,508.50,509.00,502.50,505.40,504.702223023217545976,127619,2253,64409593.00,38484,30.16,6.50,-3.10
19-April-2018,514.00,515.10,507.45,508.80,508.451098518294977403,536814,2025,272943668.00,422283,78.66,7.65,-5.20
18-April-2018,513.50,525.00,510.35,511.90,514.132591744102711741,163253,2301,83933688.00,30353,18.59,14.65,-1.60
17-April-2018,521.00,522.00,510.55,513.05,513.768928194528027072,229314,3278,117814408.00,48647,21.21,11.45,-7.95
16-April-2018,510.20,521.30,510.20,519.65,517.182841785627028725,143255,2066,74089028.00,36507,25.48,11.10,9.45
13-April-2018,515.00,519.65,510.70,513.20,514.974062505247955396,119094,1806,61330321.00,25710,21.59,8.95,-1.80
12-April-2018,521.50,525.00,510.30,514.85,515.081770817647944586,166025,2388,85516451.00,43092,25.96,14.70,-6.65
11-April-2018,509.00,523.30,509.00,520.70,517.838729399678622485,439981,6487,227839202.00,104491,23.75,14.30,11.70
10-April-2018,511.00,515.95,506.55,508.00,508.812053778177945681,425377,2583,216436945.00,229909,54.05,9.40,-3.00
9-April-2018,512.50,517.90,507.55,510.85,512.832916925143276667,175709,2309,90109359.00,29280,16.66,10.35,-1.65
6-April-2018,506.00,515.20,506.00,512.40,511.965207916860956320,216601,2753,110892176.00,45105,20.82,9.20,6.40
5-April-2018,505.00,513.00,505.00,507.80,508.815622463286842299,162612,2263,82739526.00,45306,27.86,8.00,2.80
4-April-2018,512.50,514.95,501.00,502.00,508.022168851856390148,204025,2815,103649223.00,59319,29.07,13.95,-10.50
3-April-2018,505.40,512.85,505.20,510.25,509.259433166872040988,154190,2544,78522712.00,36045,23.38,7.65,4.85
2-April-2018,499.90,509.50,496.40,507.80,504.872686447880856030,157658,2615,79597218.00,38262,24.27,13.10,7.90
28-March-2018,501.20,504.70,493.00,495.40,498.695266973923477241,215021,3294,107229955.00,77844,36.20,11.70,-5.80
27-March-2018,505.00,512.00,503.60,505.25,507.456643611410176938,367812,3500,186648643.00,152790,41.54,8.40,0.25
26-March-2018,501.80,506.90,496.45,503.50,502.680756534216128517,426524,3340,214405407.00,239528,56.16,10.45,1.70
23-March-2018,502.00,506.20,497.00,501.80,501.791833800354554886,244814,3505,122845666.00,79868,32.62,9.20,-0.20
22-March-2018,520.00,521.90,505.25,507.95,510.925526482675693260,485676,5975,248144266.00,111523,22.96,16.65,-12.05
21-March-2018,511.00,515.80,502.80,504.70,509.847674415763094164,409209,3190,208634257.00,147788,36.12,13.00,-6.30
