Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
4-July-2019,500.70,502.50,493.90,495.35,498.827336171847488555,437318,5304,218146173.00,132266,30.24,8.60,-5.35
3-July-2019,509.90,514.70,504.60,510.50,510.610613435351603189,475209,8041,242646759.00,98625,20.75,10.10,0.60
2-July-2019,509.90,510.85,501.95,508.35,506.923711480774475047,308028,4260,156146697.00,31648,10.27,8.90,-1.55
1-July-2019,509.10,514.75,503.65,506.85,507.885807236955930695,323672,4734,164388415.00,33714,10.42,11.10,-2.25
28-June-2019,511.00,515.30,499.30,504.40,505.186559965855740503,468600,7447,236730422.00,56540,12.07,16.00,-6.60
27-June-2019,511.95,516.40,507.00,510.70,512.350215268870555406,568359,8098,291198856.00,82757,14.56,9.40,-1.25
26-June-2019,495.25,512.25,492.60,510.50,502.413702535139638449,597758,11387,300321810.00,174903,29.26,19.65,15.25
25-June-2019,479.50,499.65,474.15,497.60,490.190269907255804143,720692,8739,353276206.00,72134,10.01,25.50,18.10
24-June-2019,497.00,499.85,481.85,486.15,488.928373181298473827,452177,5738,221082165.00,86939,19.23,18.00,-10.85
21-June-2019,499.35,500.75,494.40,497.75,497.572152799395206119,292331,3660,145455765.00,32806,11.22,6.35,-1.60
20-June-2019,494.90,502.55,489.70,500.85,496.927452010116226039,434154,5857,215743041.00,94601,21.79,12.85,5.95
19-June-2019,480.20,498.00,480.20,494.50,489.744137300919041903,725647,9193,355381364.00,130105,17.93,17.80,14.30
18-June-2019,474.40,478.40,463.65,472.75,470.459697779020570155,629407,7537,296110627.00,98623,15.67,14.75,-1.65
17-June-2019,499.00,501.00,471.70,473.05,481.543325921478912315,747901,8741,360146735.00,200042,26.75,29.30,-25.95
14-June-2019,500.50,508.20,497.15,501.45,504.309550630302115329,344438,4357,173703373.00,52894,15.36,11.05,0.95
13-June-2019,504.80,505.80,497.00,502.85,502.009787243205995090,278628,4212,139873983.00,22359,8.02,8.80,-1.95
12-June-2019,493.00,508.00,491.00,505.60,503.366361936146600778,678523,8497,341545654.00,118038,17.40,17.00,12.60
11-June-2019,489.85,493.85,487.30,492.80,490.683366496727345218,270881,3844,132916801.00,32081,11.84,6.55,2.95
10-June-2019,488.80,494.50,483.50,486.70,488.871077697978077896,348233,6620,170241042.00,55104,15.82,11.00,-2.10
7-June-2019,483.65,489.80,476.00,482.15,482.743325459389677809,436884,7952,210902835.00,72102,16.50,13.80,-1.50
6-June-2019,498.00,502.15,482.10,484.50,490.270331213493156028,397357,5210,194812348.00,73582,18.52,20.05,-13.50
4-June-2019,498.85,502.75,492.65,497.15,497.383582929698428267,296679,3862,147563264.00,41834,14.10,10.10,-1.70
3-June-2019,487.00,501.20,485.35,496.50,495.732471211254055811,449047,6217,222607179.00,68713,15.30,15.85,9.50
31-May-2019,492.90,494.90,481.40,487.90,486.864317073418029545,591762,5871,288107802.00,97033,16.40,13.50,-5.00
30-May-2019,494.00,496.05,486.65,489.10,490.446473494031011297,349808,4887,171562100.00,54881,15.69,9.40,-4.90
29-May-2019,506.20,511.75,491.35,493.30,499.465181401016136334,536739,7793,268082442.00,133393,24.85,20.40,-12.90
28-May-2019,513.00,518.10,505.55,507.30,511.270721417545515420,601829,6474,307697547.00,101813,16.92,12.55,-5.70
27-May-2019,483.20,513.20,483.05,511.45,505.375869301133833030,972189,13273,491320861.00,148950,15.32,30.15,28.25
24-May-2019,465.90,486.00,458.70,483.50,474.339478057582954552,645052,8926,305973629.00,106695,16.54,27.30,17.60
23-May-2019,478.90,486.50,463.00,465.90,475.960867283457178009,575452,7715,273892633.00,93048,16.17,23.50,-13.00
22-May-2019,472.85,480.00,467.30,473.70,473.414550701949163598,375597,6167,177813085.00,46843,12.47,12.70,0.85
21-May-2019,484.80,485.00,469.80,473.50,474.272715941978407671,401161,6383,190259717.00,71982,17.94,15.20,-11.30
20-May-2019,479.45,494.20,477.00,483.15,486.336613434075087393,567259,8383,275878821.00,88964,15.68,17.20,3.70
17-May-2019,465.90,471.45,461.00,469.55,466.675399277601288132,344685,4952,160856010.00,42255,12.26,10.45,3.65
16-May-2019,464.85,471.50,455.50,469.25,464.320774688876435824,738774,9212,343028116.00,43336,5.87,16.00,4.40
15-May-2019,473.70,480.70,461.00,463.20,472.221969755444920432,621864,8356,293657843.00,76293,12.27,19.70,-10.50
14-May-2019,467.70,478.40,456.60,469.75,466.791742129288094321,1054606,13889,492281372.00,58317,5.53,21.80,2.05
13-May-2019,481.95,486.55,463.10,471.60,478.524000837554519007,1122315,14134,537054664.00,162678,14.49,23.45,-10.35
10-May-2019,522.45,526.00,479.75,487.30,492.635286675114164332,2639835,35791,1300475872.00,544756,20.64,46.25,-35.15
9-May-2019,521.50,526.80,516.35,518.95,521.223797521138087277,268591,3714,139996021.00,44720,16.65,10.45,-2.55
