Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-January-2019,1396.45,1415.00,1392.05,1412.65,1407.560756176291987599,62578,2446,88082337.00,30500,48.74,22.95,16.20
30-January-2019,1394.00,1415.00,1373.50,1388.75,1390.825744616951542770,76583,2549,106513608.00,14903,19.46,41.50,-5.25
29-January-2019,1380.00,1400.00,1373.05,1392.50,1389.768238327470418931,100064,3605,139065769.00,54646,54.61,26.95,12.50
28-January-2019,1370.00,1390.00,1368.35,1379.20,1381.759065728656878738,117696,1912,162627515.00,75302,63.98,21.65,9.20
25-January-2019,1405.00,1415.00,1353.15,1372.20,1378.163863563230719725,93230,3800,128486217.00,23085,24.76,61.85,-32.80
24-January-2019,1400.00,1413.30,1396.00,1400.25,1401.851305820563408196,222006,4597,311219401.00,148880,67.06,17.30,0.25
23-January-2019,1430.00,1430.00,1390.75,1396.05,1406.890564220353424962,134965,5175,189880985.00,37382,27.70,39.25,-33.95
22-January-2019,1425.00,1431.50,1378.00,1406.55,1408.785980901323504774,298450,8604,420452176.00,47061,15.77,53.50,-18.45
21-January-2019,1399.80,1424.20,1396.50,1420.65,1410.883425215691469946,369857,5639,521825111.00,242718,65.62,27.70,20.85
18-January-2019,1399.75,1404.25,1384.05,1401.30,1398.500684591725369580,151185,1524,211432326.00,121465,80.34,20.20,1.55
17-January-2019,1397.00,1399.20,1385.20,1389.45,1391.167619378817187941,46009,1439,64006231.00,26105,56.74,14.00,-7.55
16-January-2019,1407.00,1413.60,1386.30,1389.00,1394.139088009007318446,79935,1084,111440508.00,59910,74.95,27.30,-18.00
15-January-2019,1388.45,1414.00,1388.45,1406.05,1407.388259120699839666,35551,1862,50034060.00,7813,21.98,25.55,17.60
14-January-2019,1410.00,1410.25,1386.80,1388.40,1390.686675396550872164,80948,1455,112573305.00,59726,73.78,23.45,-21.60
11-January-2019,1397.00,1406.60,1394.00,1402.20,1401.455686034502543701,26143,1345,36638256.00,5789,22.14,12.60,5.20
10-January-2019,1387.10,1402.35,1387.10,1397.55,1394.964515142245334964,32690,1162,45601390.00,8137,24.89,15.25,10.45
9-January-2019,1411.95,1413.50,1390.00,1402.90,1407.151634225143035038,263397,3955,370639519.00,189508,71.95,23.50,-9.05
8-January-2019,1400.00,1412.75,1396.55,1401.25,1403.990784357388787063,58379,2934,81963578.00,14371,24.62,16.20,1.25
7-January-2019,1394.40,1404.05,1384.50,1394.80,1395.436821449735568053,89437,1701,124803683.00,49155,54.96,19.55,0.40
4-January-2019,1388.00,1401.30,1380.05,1385.30,1392.973763846066004339,70056,2724,97586170.00,20376,29.09,21.25,-2.70
3-January-2019,1382.00,1392.00,1379.95,1385.15,1387.619864998081076403,132887,4403,184396641.00,77406,58.25,12.05,3.15
2-January-2019,1371.00,1386.75,1363.30,1381.55,1375.781648449039881831,84625,1513,116425522.00,42818,50.60,23.45,10.55
1-January-2019,1380.00,1380.10,1351.60,1371.85,1368.882857403521576498,43844,1165,60017300.00,12071,27.53,28.50,-8.15
31-December-2018,1379.50,1379.50,1359.75,1373.70,1373.336550679968637629,36987,1260,50795599.00,14541,39.31,19.75,-5.80
28-December-2018,1372.10,1384.25,1361.00,1365.35,1366.792931463122678861,65162,1975,89062961.00,19438,29.83,23.25,-6.75
27-December-2018,1362.50,1385.00,1355.10,1367.05,1362.784328719783779997,171307,4566,233454495.00,86472,50.48,29.90,4.55
26-December-2018,1372.60,1373.60,1344.35,1362.20,1361.499150676765173797,278457,3566,379118969.00,170332,61.17,29.25,-10.40
24-December-2018,1390.00,1390.15,1352.20,1356.05,1359.580698927718206567,143992,2374,195768744.00,91458,63.52,37.95,-33.95
21-December-2018,1444.00,1444.00,1382.40,1387.80,1398.385677214378040237,101349,3147,141724990.00,27844,27.47,61.60,-56.20
20-December-2018,1392.00,1431.50,1389.80,1425.30,1419.406410230689201544,348911,5122,495246510.00,232968,66.77,41.70,33.30
19-December-2018,1370.00,1404.90,1369.90,1400.40,1396.153397154316271963,335104,6281,467856588.00,179461,53.55,35.00,30.40
18-December-2018,1344.50,1358.95,1330.00,1354.45,1344.254428917077904252,156641,2007,210565358.00,111164,70.97,28.95,9.95
17-December-2018,1342.00,1350.00,1330.30,1334.85,1335.503178400292129639,134187,1925,179207165.00,84263,62.80,19.70,-7.15
14-December-2018,1335.00,1349.55,1319.50,1340.05,1337.709853484414560245,96372,3140,128917774.00,19741,20.48,30.05,5.05
13-December-2018,1340.00,1342.00,1316.00,1320.15,1323.280793907884493203,111751,1595,147877952.00,79430,71.08,26.00,-19.85
12-December-2018,1323.95,1336.50,1312.30,1328.70,1327.680234874698542518,333795,2675,443173024.00,203756,61.04,24.20,4.75
11-December-2018,1263.00,1334.45,1254.35,1323.95,1310.219161946587364487,137533,4933,180198372.00,18373,13.36,80.10,60.95
10-December-2018,1299.00,1306.10,1263.30,1272.70,1276.049341452460283473,95741,2053,122170240.00,44120,46.08,42.80,-26.30
7-December-2018,1311.80,1323.15,1300.00,1318.60,1318.653880756274976113,143387,2595,189077824.00,93719,65.36,23.15,6.80
6-December-2018,1330.00,1330.00,1287.00,1295.05,1300.930323275548374889,68703,1939,89377816.00,32002,46.58,43.00,-34.95
5-December-2018,1330.00,1342.20,1323.65,1328.30,1329.715823762707527580,101613,1251,135116414.00,75072,73.88,18.55,-1.70
4-December-2018,1346.00,1353.75,1326.50,1329.35,1333.418124247349406721,118747,1635,158339402.00,83871,70.63,27.25,-16.65
3-December-2018,1349.90,1360.00,1333.50,1339.90,1343.426346266368056816,49563,1494,66584240.00,11158,22.51,26.50,-10.00
30-November-2018,1352.00,1361.75,1341.00,1344.90,1348.322825407950268919,65633,1929,88494472.00,31401,47.84,20.75,-7.10
29-November-2018,1332.20,1355.65,1332.00,1352.65,1347.221768809541669792,66655,2001,89799067.00,15516,23.28,23.65,20.45
28-November-2018,1341.00,1358.00,1318.15,1323.65,1334.059115662568072062,58394,2026,77901048.00,18800,32.20,39.85,-17.35
27-November-2018,1305.05,1345.90,1305.05,1339.20,1335.722166331321260898,131208,1463,175257434.00,97965,74.66,40.85,34.15
26-November-2018,1330.00,1357.65,1323.00,1349.60,1346.006981887271718163,587377,5369,790613543.00,414013,70.49,34.65,19.60
22-November-2018,1330.00,1330.00,1309.45,1313.85,1314.682843014745260451,112036,1249,147291807.00,80222,71.60,20.55,-16.15
21-November-2018,1326.25,1341.80,1314.00,1322.90,1327.435187231430325352,81450,2504,108119596.00,20117,24.70,27.80,-3.35
20-November-2018,1321.00,1330.90,1304.05,1306.60,1316.681624477968124094,93864,2305,123589004.00,34876,37.16,26.85,-14.40
19-November-2018,1332.90,1332.90,1305.30,1311.90,1309.682797996734282364,91251,2456,119509865.00,51634,56.58,27.60,-21.00
16-November-2018,1320.00,1332.00,1313.55,1320.45,1320.502221659064031086,118380,2100,156321053.00,65653,55.46,18.45,0.45
15-November-2018,1319.90,1333.00,1311.00,1312.25,1313.383484054848113211,523482,2404,687532613.00,57065,10.90,22.00,-7.65
14-November-2018,1322.00,1337.00,1290.00,1319.90,1324.114971854795141248,286905,4496,379895206.00,160294,55.87,47.00,-2.10
13-November-2018,1279.00,1299.00,1279.00,1284.80,1286.064537461400008050,173899,2409,223645337.00,118149,67.94,20.00,5.80
12-November-2018,1298.90,1314.95,1272.85,1275.55,1288.935756805564845160,89706,2844,115625271.00,16746,18.67,42.10,-23.35
