Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
8-June-2018,30.95,30.95,26.75,27.00,27.556724267468069120,1331,21,36678.00,737,55.37,4.20,-3.95
7-June-2018,28.40,28.40,26.00,28.15,28.218968192397207137,5156,44,145497.00,3561,69.07,2.40,-0.25
6-June-2018,26.00,26.00,23.65,24.55,24.354545454545454545,110,9,2679.00,70,63.64,2.35,-1.45
5-June-2018,25.45,25.45,25.10,25.10,25.388636363636363636,440,4,11171.00,440,100.00,0.35,-0.35
4-June-2018,28.00,28.00,26.00,27.85,27.531007751937984496,516,9,14206.00,422,81.78,2.00,-0.15
1-June-2018,31.00,31.00,27.05,28.70,28.266990291262135922,824,14,23292.00,594,72.09,3.95,-2.30
31-May-2018,26.30,30.30,26.30,28.70,29.018867924528301886,106,10,3076.00,82,77.36,4.00,2.40
30-May-2018,26.00,28.00,26.00,28.00,27.101527403414195867,3339,26,90492.00,3038,90.99,2.00,2.00
29-May-2018,24.20,25.95,24.10,25.60,25.119948685054522129,1559,19,39162.00,1322,84.80,1.85,1.40
28-May-2018,26.90,26.90,23.85,25.35,24.788052373158756137,1222,20,30291.00,783,64.08,3.05,-1.55
25-May-2018,28.25,28.25,24.35,25.10,25.429332585530005608,3566,42,90681.00,1993,55.89,3.90,-3.15
24-May-2018,27.00,27.45,27.00,27.05,27.046153846153846153,130,3,3516.00,115,88.46,0.45,0.05
23-May-2018,27.20,27.20,27.00,27.00,27.000000000000000000,2,2,54.00,1,50.00,0.20,-0.20
22-May-2018,26.15,26.45,25.50,26.15,25.578598484848484848,1056,6,27011.00,1056,100.00,0.95,0.00
21-May-2018,23.25,26.90,23.25,26.20,24.580000000000000000,900,12,22122.00,830,92.22,3.65,2.95
18-May-2018,23.15,26.85,23.15,25.00,24.563694267515923566,2198,20,53991.00,1877,85.40,3.70,1.85
17-May-2018,22.10,25.25,22.10,24.95,24.228873239436619718,1704,23,41286.00,1270,74.53,3.15,2.85
16-May-2018,23.00,25.00,22.10,23.60,23.353256021409455842,3363,31,78537.00,3046,90.57,2.90,0.60
15-May-2018,25.20,26.75,24.20,24.25,24.957436856875584658,4276,38,106718.00,2719,63.59,2.55,-0.95
14-May-2018,27.90,27.90,25.10,26.85,26.006172839506172839,324,9,8426.00,230,70.99,2.80,-1.05
11-May-2018,25.90,27.00,25.85,26.00,25.970355731225296442,506,10,13141.00,501,99.01,1.15,0.10
10-May-2018,26.45,26.45,26.35,26.40,26.398821218074656188,509,5,13437.00,500,98.23,0.10,-0.05
9-May-2018,26.30,26.80,25.00,26.80,25.510370370370370370,1350,18,34439.00,1180,87.41,1.80,0.50
8-May-2018,25.10,28.95,24.35,25.45,25.146304997864160615,9364,104,235470.00,7166,76.53,4.60,0.35
7-May-2018,30.70,30.80,26.00,26.95,27.076462765957446808,4512,28,122169.00,3651,80.92,4.80,-3.75
4-May-2018,26.50,29.70,26.50,28.00,27.082788671023965141,459,13,12431.00,250,54.47,3.20,1.50
3-May-2018,29.90,29.90,26.95,27.65,27.670411985018726591,267,8,7388.00,230,86.14,2.95,-2.25
2-May-2018,29.90,29.90,29.90,29.90,29.900000000000000000,100,2,2990.00,100,100.00,0.00,0.00
30-April-2018,30.50,30.50,29.00,29.95,29.204234122042341220,803,11,23451.00,802,99.88,1.50,-0.55
27-April-2018,28.40,29.90,26.60,29.55,28.476536682088565763,1513,13,43085.00,1503,99.34,3.30,1.15
26-April-2018,28.15,30.45,27.15,28.90,28.333333333333333333,1797,31,50915.00,1475,82.08,3.30,0.75
25-April-2018,29.00,30.00,29.00,30.00,29.581521739130434782,552,6,16329.00,552,100.00,1.00,1.00
24-April-2018,30.40,30.40,27.20,29.00,28.520383693045563549,417,17,11893.00,316,75.78,3.20,-1.40
23-April-2018,31.00,31.00,28.50,29.30,29.334061135371179039,2290,31,67175.00,1857,81.09,2.50,-1.70
20-April-2018,31.30,31.30,31.30,31.30,31.300000000000000000,200,1,6260.00,200,100.00,0.00,0.00
19-April-2018,31.80,31.80,31.70,31.80,31.799621928166351606,529,5,16822.00,528,99.81,0.10,0.00
18-April-2018,29.95,31.70,28.70,31.60,29.338797814207650273,366,6,10738.00,363,99.18,3.00,1.65
17-April-2018,31.70,31.70,29.00,29.95,29.695991610347238405,17164,49,509702.00,15957,92.97,2.70,-1.75
16-April-2018,29.10,31.80,29.00,31.10,30.196716505423629434,3411,26,103001.00,2173,63.71,2.80,2.00
13-April-2018,31.90,32.00,28.55,31.80,30.782874617737003058,327,7,10066.00,301,92.05,3.45,-0.10
