Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-July-2018,3385.10,3385.10,3094.00,3163.90,3185.098191260585185647,112067,8915,356944399.00,26604,23.74,291.10,-221.20
20-July-2018,3462.00,3489.75,3323.00,3373.15,3386.703752988876182555,48095,3435,162883517.00,14610,30.38,166.75,-88.85
19-July-2018,3510.00,3510.00,3446.05,3458.90,3476.422061562054989593,9129,968,31736257.00,3630,39.76,63.95,-51.10
18-July-2018,3505.00,3514.80,3476.70,3501.50,3496.565759401620610845,9626,866,33657942.00,3018,31.35,38.10,-3.50
17-July-2018,3415.00,3510.00,3400.00,3479.55,3472.458733907720967366,30061,3518,104385582.00,11025,36.68,110.00,64.55
16-July-2018,3470.00,3471.00,3415.00,3423.85,3430.500862856562785504,9851,1100,33793864.00,3949,40.09,56.00,-46.15
13-July-2018,3505.00,3520.00,3439.00,3460.60,3468.942752072012733959,18219,1251,63200668.00,6227,34.18,81.00,-44.40
12-July-2018,3551.00,3576.95,3485.00,3498.05,3540.605271362136603361,76982,2959,272562875.00,10882,14.14,91.95,-52.95
11-July-2018,3552.05,3579.40,3526.15,3540.70,3542.256730626208537855,33615,2025,119072960.00,11726,34.88,53.25,-11.35
10-July-2018,3629.25,3695.00,3570.50,3592.15,3597.199320738696667374,28266,2366,101678436.00,11205,39.64,124.50,-37.10
9-July-2018,3690.00,3690.00,3608.30,3622.20,3635.429441811803803310,16249,1254,59072093.00,6170,37.97,81.70,-67.80
6-July-2018,3518.00,3665.00,3489.65,3636.70,3623.324730933919685221,43205,3745,156545745.00,14828,34.32,175.35,118.70
5-July-2018,3484.65,3517.20,3458.95,3502.70,3495.256527018822100789,13176,1752,46053500.00,4905,37.23,58.25,18.05
4-July-2018,3450.00,3480.00,3417.40,3468.45,3453.082627641206939077,12163,1060,41999844.00,2664,21.90,62.60,18.45
3-July-2018,3450.00,3483.80,3444.00,3453.50,3463.925650557620817843,15871,1241,54975964.00,3456,21.78,39.80,3.50
2-July-2018,3819.00,3819.00,3394.80,3413.60,3464.623498531897855681,22478,1866,77877807.00,5919,26.33,424.20,-405.40
29-June-2018,3528.60,3531.00,3460.00,3472.05,3491.975913470278131248,11002,1365,38418719.00,4775,43.40,71.00,-56.55
28-June-2018,3522.20,3545.30,3476.60,3513.85,3507.894747274529236868,15135,1745,53091987.00,6327,41.80,68.70,-8.35
27-June-2018,3609.00,3609.00,3522.05,3538.05,3544.682763657610283377,34230,1984,121334491.00,25597,74.78,86.95,-70.95
26-June-2018,3573.00,3577.10,3536.45,3567.60,3556.577970297029702970,12120,1516,43105725.00,3925,32.38,40.65,-5.40
25-June-2018,3640.10,3640.10,3571.05,3585.15,3588.944878148123005905,14731,1656,52868747.00,5190,35.23,69.05,-54.95
22-June-2018,3620.00,3650.05,3602.15,3640.10,3628.845604979505085775,13174,1467,47806412.00,4502,34.17,47.90,20.10
21-June-2018,3660.00,3673.70,3621.00,3631.55,3647.575416968817984046,8274,557,30180039.00,1614,19.51,52.70,-28.45
20-June-2018,3655.00,3675.60,3643.90,3658.05,3657.294063717625487050,8726,568,31913548.00,1859,21.30,31.70,3.05
19-June-2018,3671.00,3671.00,3625.50,3655.65,3645.309184438966884578,9331,632,34014380.00,2052,21.99,45.50,-15.35
18-June-2018,3676.40,3698.20,3655.05,3668.70,3674.164523388522745539,12442,776,45713955.00,2547,20.47,43.15,-7.70
15-June-2018,3720.60,3720.60,3655.00,3689.15,3678.528002835730200526,19748,686,72643571.00,11234,56.89,65.60,-31.45
14-June-2018,3694.75,3706.75,3632.95,3684.10,3688.937791701297870980,15641,528,57698676.00,10719,68.53,73.80,-10.65
