Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
3-May-2019,176.80,177.90,169.95,175.60,175.140846815253024391,4189438,24560,733741719.00,842144,20.10,7.95,-1.20
2-May-2019,163.30,178.05,160.00,173.80,172.916309294922006188,9989831,71399,1727404707.00,2144756,21.47,18.05,10.50
30-April-2019,213.70,213.70,165.30,168.00,173.916022652133539908,20646532,163136,3590762727.00,6508105,31.52,48.40,-45.70
26-April-2019,240.10,240.35,232.00,237.40,236.816935953869875864,3661642,25682,867138839.00,529675,14.47,8.35,-2.70
25-April-2019,241.40,250.15,236.50,237.70,244.293207487542372167,4866697,29403,1188901020.00,992640,20.40,13.65,-3.70
24-April-2019,233.00,240.20,231.45,239.15,235.859705172620777004,2815478,18245,664057811.00,670490,23.81,8.75,6.15
23-April-2019,238.55,244.90,230.55,232.85,239.307025321964252275,3791570,23776,907349338.00,761025,20.07,14.35,-5.70
22-April-2019,254.40,254.40,237.00,238.40,244.460895213483497442,3517485,24133,859887532.00,887466,25.23,17.40,-16.00
18-April-2019,266.90,268.00,253.95,255.30,258.083237526688993780,2800780,17934,722834370.00,636550,22.73,14.05,-11.60
16-April-2019,267.40,269.25,265.05,266.45,266.798670933407819958,1231541,7087,328573502.00,372245,30.23,4.20,-0.95
15-April-2019,268.85,269.95,264.75,265.35,266.918416835040468204,1196742,7511,319432480.00,290356,24.26,5.20,-3.50
12-April-2019,268.90,272.00,266.00,267.85,268.281351303760453321,1732105,9660,464691470.00,395168,22.81,6.00,-1.05
11-April-2019,269.00,270.15,264.10,268.90,266.915525406770866709,1934996,11403,516480474.00,338441,17.49,6.05,-0.10
10-April-2019,271.00,275.00,267.55,268.30,271.531503215315184414,2298686,13503,624165665.00,415208,18.06,7.45,-2.70
9-April-2019,262.00,271.95,258.85,270.60,266.232960482849728332,3252689,20374,865973022.00,574423,17.66,13.10,8.60
8-April-2019,267.20,268.00,258.25,260.00,263.121526691667726519,1745526,11496,459285466.00,443100,25.38,9.75,-7.20
5-April-2019,270.80,274.15,264.00,267.10,269.178984364720797328,2272489,13409,611706281.00,418304,18.41,10.15,-3.70
4-April-2019,274.95,274.95,265.40,268.15,268.975533694155432859,3302828,24001,888379924.00,567502,17.18,9.55,-6.80
3-April-2019,283.20,285.90,272.30,273.75,279.694698229566645433,2791294,16452,780710133.00,632266,22.65,13.60,-9.45
2-April-2019,277.10,282.00,274.80,280.40,278.217402818255593627,2167511,11238,603039281.00,366793,16.92,7.20,3.30
1-April-2019,277.00,280.00,273.95,275.70,276.600938231883903570,2815935,14669,778890263.00,516402,18.34,6.05,-1.30
29-March-2019,277.50,281.30,273.30,275.05,278.197804541663009513,3258454,16090,906494749.00,719977,22.10,8.00,-2.45
28-March-2019,270.00,276.90,268.40,275.20,273.426764113467974698,4194699,21994,1146942974.00,867743,20.69,8.50,5.20
27-March-2019,258.45,269.70,256.10,267.95,264.501011616540498761,7038240,38738,1861621600.00,945449,13.43,13.60,9.50
26-March-2019,248.10,254.90,247.50,253.70,250.899990628011117521,2048658,10663,514008273.00,553693,27.03,7.40,5.60
25-March-2019,250.00,250.35,246.10,247.00,247.887116189143697044,2390077,10417,592469295.00,759010,31.76,4.25,-3.00
22-March-2019,252.15,257.30,250.65,252.50,254.671171460737693213,3515662,16822,895337760.00,581576,16.54,6.65,0.35
20-March-2019,249.45,253.00,246.45,252.15,250.659743307179821465,2483669,12593,622555834.00,410608,16.53,6.55,2.70
19-March-2019,247.00,250.30,245.00,249.00,248.500815202329636783,2345430,10926,582841267.00,463098,19.74,5.30,2.00
18-March-2019,247.05,248.65,241.85,245.80,245.192854665639927601,1923241,10938,471564951.00,329712,17.14,6.80,-1.25
15-March-2019,251.80,252.90,243.40,245.05,247.398531670813586734,3411769,17405,844066641.00,756552,22.17,9.50,-6.75
14-March-2019,247.00,254.00,246.25,249.85,250.854790152784489416,4428460,26234,1110900404.00,723296,16.33,7.75,2.85
13-March-2019,236.45,247.50,232.75,244.35,242.690385861388091176,5719826,27074,1388146779.00,1391046,24.32,14.75,7.90
12-March-2019,237.10,239.15,235.00,235.70,237.100668374509718784,1727325,8349,409549912.00,409107,23.68,4.15,-1.40
11-March-2019,233.00,237.90,231.70,236.30,236.050537260934045638,1813830,9155,428155546.00,361560,19.93,6.20,3.30
8-March-2019,231.80,234.95,229.55,232.40,232.621204762894224189,1641103,11203,381755357.00,242277,14.76,5.40,0.60
7-March-2019,236.00,236.00,228.80,231.80,231.799192130814918459,1876789,11625,435038174.00,327288,17.44,7.20,-4.20
6-March-2019,238.00,240.65,233.15,235.25,236.357531356720910581,2054424,11250,485578585.00,390399,19.00,7.50,-2.75
5-March-2019,236.70,240.65,234.25,237.30,238.323637797355310528,2612405,15122,622597863.00,476498,18.24,6.40,0.60
1-March-2019,234.60,238.35,234.50,237.40,236.497540733280909621,3542926,19486,837893286.00,679464,19.18,3.85,2.80
28-February-2019,229.85,232.70,227.00,231.20,230.238065048056304501,3007930,20346,692539983.00,573439,19.06,5.70,1.35
27-February-2019,233.00,236.90,223.70,228.10,230.497560706744352518,7184663,37429,1656047296.00,1215528,16.92,13.20,-4.90
26-February-2019,223.70,234.40,220.10,229.60,227.827503558514353411,6786540,34946,1546160466.00,925488,13.64,14.30,5.90
25-February-2019,223.25,230.65,221.30,229.15,226.133006473819067646,4118589,23159,931348913.00,729590,17.71,9.35,5.90
22-February-2019,214.90,223.50,213.40,221.95,220.564718123699356943,4373798,22825,964705523.00,830459,18.99,10.10,7.05
21-February-2019,219.00,219.10,214.20,215.00,215.399299372478964106,2109252,12705,454331403.00,460087,21.81,4.90,-4.00
20-February-2019,216.80,219.80,213.25,217.90,216.462772646076349877,3509449,20079,759665061.00,606111,17.27,6.55,1.10
19-February-2019,215.00,217.95,211.30,212.45,213.990766744831579102,2511357,14966,537407210.00,319539,12.72,6.65,-2.55
18-February-2019,201.55,216.50,201.00,213.15,211.976848625253690556,6393616,39246,1355298571.00,782507,12.24,15.50,11.60
15-February-2019,226.50,226.50,211.50,218.70,218.734772960625938812,11175022,60133,2444365900.00,968283,8.66,15.00,-7.80
14-February-2019,185.95,223.70,185.95,221.00,210.937096586003313653,19498115,131134,4112875767.00,4971518,25.50,37.75,35.05
13-February-2019,174.10,174.75,167.65,169.05,170.760874061109840778,2654597,19088,453301304.00,872814,32.88,7.10,-5.05
12-February-2019,173.70,176.10,171.75,172.35,174.147284051220863884,2347559,12209,408821024.00,859205,36.60,4.35,-1.35
11-February-2019,175.75,176.50,170.10,172.75,172.887935223291284592,3399864,16645,587795467.00,1079811,31.76,6.40,-3.00
8-February-2019,177.00,178.50,173.30,174.80,175.663989087752984480,3017527,15612,530070830.00,705801,23.39,5.20,-2.20
7-February-2019,177.30,181.85,175.35,176.75,178.964680542382566078,4214221,20623,754196715.00,914899,21.71,6.50,-0.55
6-February-2019,178.00,179.90,172.60,176.30,175.580520436857017819,4860263,22815,853367507.00,1344139,27.66,7.30,-1.70
5-February-2019,179.90,183.50,174.75,175.80,179.156425176457051267,4953755,30475,887497037.00,1159307,23.40,8.75,-4.10
4-February-2019,185.60,185.60,175.45,179.90,180.163558939299276200,5012988,30724,903157759.00,1025050,20.45,10.15,-5.70
1-February-2019,197.00,197.00,181.50,185.65,189.885174306396551552,6748777,39436,1281492697.00,1360701,20.16,15.50,-11.35
31-January-2019,202.00,203.50,190.35,194.30,195.325935141332256406,5224745,30860,1020528203.00,944809,18.08,13.15,-7.70
30-January-2019,210.00,213.55,198.50,199.40,202.636755035014592588,5905395,33244,1196650080.00,1071471,18.14,15.05,-10.60
29-January-2019,207.20,209.40,195.85,202.60,202.273877646577279436,6449840,34297,1304634147.00,885596,13.73,13.55,-4.60
28-January-2019,222.00,223.20,206.00,207.65,211.747214643762540223,5126005,29401,1085417281.00,920479,17.96,17.20,-14.35
25-January-2019,224.50,236.30,218.10,219.65,227.084395568692290642,14527540,81684,3298977640.00,2808917,19.34,18.20,-4.85
24-January-2019,198.80,234.90,189.10,213.85,208.893413006849491473,11803504,63915,2465674236.00,3240433,27.45,45.80,15.05
23-January-2019,194.80,199.45,193.60,197.30,196.836660352654000566,3782064,18140,744448847.00,533274,14.10,5.85,2.50
22-January-2019,191.90,193.90,187.50,192.10,191.129047805770676077,4039596,17984,772084137.00,1122582,27.79,6.40,0.20
21-January-2019,199.00,204.00,191.10,192.10,195.766926231792244778,3516908,17886,688494269.00,794723,22.60,12.90,-6.90
18-January-2019,202.05,203.00,196.45,198.25,199.198363857909102210,3973738,20500,791562108.00,714547,17.98,6.55,-3.80
