Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
7-June-2019,3000.00,3007.00,2955.55,2964.05,2976.957749381698268755,9704,727,28888398.00,2776,28.61,51.45,-35.95
6-June-2019,2999.00,3028.40,2961.55,2990.60,2988.325905872553102873,24010,1313,71749705.00,3535,14.72,66.85,-8.40
4-June-2019,3031.70,3031.70,2976.95,2989.55,2998.852134534167811530,19653,1194,58936441.00,3431,17.46,54.75,-42.15
3-June-2019,2955.65,3078.55,2910.00,3039.90,3023.341633676431776194,75780,4053,229108829.00,13506,17.82,168.55,84.25
31-May-2019,2949.60,2976.10,2916.90,2925.25,2947.547391875678455121,17503,1460,51590922.00,2504,14.31,59.20,-24.35
30-May-2019,2956.60,2976.65,2923.35,2945.35,2941.752665670154459392,30105,1890,88561464.00,2839,9.43,53.30,-11.25
29-May-2019,2992.70,2992.70,2920.65,2925.30,2944.701955285502843343,25674,1596,75602278.00,6918,26.95,72.05,-67.40
28-May-2019,3062.00,3103.95,2965.00,2992.70,3056.381249599897573778,31242,2228,95487463.00,6261,20.04,138.95,-69.30
27-May-2019,3093.95,3093.95,3035.00,3064.60,3062.190052475473420031,17532,1154,53686316.00,1961,11.19,58.95,-29.35
24-May-2019,3070.00,3096.00,3003.00,3077.30,3055.357270862010752408,38503,2216,117640421.00,11206,29.10,93.00,7.30
23-May-2019,3050.00,3084.35,3028.75,3067.75,3065.025839348387524005,75505,2922,231424776.00,44381,58.78,55.60,17.75
22-May-2019,2985.00,3054.90,2977.00,3049.70,3035.298191068400226116,31842,1388,96649965.00,15275,47.97,77.90,64.70
21-May-2019,3005.85,3044.00,2970.30,2980.75,2989.576850647459667242,51509,2608,153990114.00,22504,43.69,73.70,-25.10
20-May-2019,3071.00,3090.00,2953.95,3005.85,3003.681549168160700171,51873,2685,155809973.00,12030,23.19,136.05,-65.15
17-May-2019,2959.90,3145.55,2935.00,3041.80,3042.121007840585295585,158279,9768,481503871.00,21894,13.83,210.55,81.90
16-May-2019,2912.90,2959.95,2911.35,2944.65,2928.274917903889736829,21621,842,63312232.00,1899,8.78,48.60,31.75
15-May-2019,2941.65,2944.20,2905.00,2916.45,2920.304372515616127200,10566,682,30855936.00,2996,28.36,39.20,-25.20
14-May-2019,2969.90,2969.90,2903.00,2936.40,2924.415964603915388811,16499,837,48249939.00,4233,25.66,66.90,-33.50
13-May-2019,2942.00,2994.35,2942.00,2972.45,2967.924900631283610007,64155,1346,190407222.00,51534,80.33,52.35,30.45
10-May-2019,2978.00,3008.55,2959.95,2971.05,2971.363761430257287282,158461,2304,470845273.00,111598,70.43,48.60,-6.95
9-May-2019,2950.05,2997.10,2943.05,2987.70,2979.584369075205392879,37976,1323,113152696.00,18425,48.52,54.05,37.65
8-May-2019,3027.10,3027.10,2954.00,2963.20,3001.330725275333444020,144552,2261,433848359.00,117254,81.12,73.10,-63.90
