Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
1-February-2019,93.60,96.00,93.00,94.00,94.558333511194587326,234265,1259,22151708.00,49387,21.08,3.00,0.40
31-January-2019,92.00,94.50,90.80,93.75,92.427515993894716331,184758,1164,17076723.00,53397,28.90,3.70,1.75
30-January-2019,90.45,91.65,89.80,90.45,90.587634644668865201,107041,692,9696591.00,22345,20.88,1.85,0.00
29-January-2019,89.40,91.00,88.80,90.45,89.929914796342477140,76992,671,6923884.00,20726,26.92,2.20,1.05
28-January-2019,92.70,92.70,87.65,88.95,88.897825331394979464,267581,1243,23787369.00,49601,18.54,5.05,-3.75
25-January-2019,93.30,93.70,90.10,90.55,92.348731282106008644,206153,1174,19037968.00,57872,28.07,3.60,-2.75
24-January-2019,96.40,96.40,92.05,92.85,92.937578370196695281,269554,1319,25051696.00,70540,26.17,4.35,-3.55
23-January-2019,97.40,97.40,95.05,95.65,95.703438082160630417,114337,666,10942444.00,26888,23.52,2.35,-1.75
22-January-2019,96.00,96.00,93.50,95.55,94.716103282476115146,192172,887,18201783.00,25658,13.35,2.50,-0.45
21-January-2019,97.40,97.70,95.50,95.75,96.143792537396019698,162651,854,15637884.00,45489,27.97,2.20,-1.65
18-January-2019,98.05,98.60,96.05,96.85,97.001077733311299674,139181,693,13500707.00,39597,28.45,2.55,-1.20
17-January-2019,98.80,99.70,96.95,98.00,98.277179276035960011,146941,1076,14440947.00,25208,17.16,2.75,-0.80
16-January-2019,99.00,99.90,97.90,98.70,99.011889436915110577,207411,1352,20536155.00,33072,15.95,2.00,-0.30
15-January-2019,96.00,98.85,95.75,98.40,97.552130299535143825,143055,976,13955320.00,43530,30.43,3.10,2.40
14-January-2019,96.45,97.10,94.30,96.60,95.791851033387137016,196393,1130,18812849.00,44045,22.43,2.80,0.15
11-January-2019,98.90,98.90,95.15,95.75,96.256239332010887115,216770,1271,20865465.00,57941,26.73,3.75,-3.15
